tick,reference_kpa,sensed_kpa
22222,101.32,181.025
22226,101.32,165.815
22230,101.32,184.372
22234,101.32,195.627
22238,101.32,202.624
22242,101.32,163.382
22246,101.32,139.654
22250,101.32,167.336
22254,101.32,141.784
22258,101.32,158.21
22262,101.32,179.809
22266,101.32,192.281
22270,101.32,182.851
22274,101.32,167.032
22278,101.32,181.634
22282,101.32,191.977
22286,101.32,188.326
22290,101.32,178.592
22294,101.32,184.676
22298,101.32,194.714
22302,101.32,198.365
22306,101.32,154.56
22310,101.32,144.826
22314,101.32,124.14
22318,101.32,118.36
22322,101.32,113.189
22326,101.32,111.364
22330,101.32,108.017
22334,101.32,106.801
22338,101.32,106.192
22342,101.32,106.192
22346,101.32,105.888
22350,101.32,105.584
22354,101.32,105.888
22358,101.32,101.325
22362,101.32,97.6746
22366,101.32,109.843
22370,101.32,145.738
22374,101.32,167.641
22378,101.32,160.644
22382,101.32,161.252
22386,101.32,176.767
22390,101.32,168.553
22394,101.32,154.256
22398,101.32,172.812
22402,101.32,190.456
22406,101.32,173.42
22410,101.32,154.864
22414,101.32,174.941
22418,101.32,187.718
22422,101.32,169.77
22426,101.32,159.731
22430,101.32,177.071
22434,101.32,188.935
22438,101.32,176.158
22442,101.32,157.906
22446,101.32,172.204
22450,101.32,188.022
22454,101.32,190.151
22458,101.32,160.948
22462,101.32,152.431
22466,101.32,172.812
22470,101.32,187.414
22474,101.32,174.941
22478,101.32,156.994
22482,101.32,179.2
22486,101.32,185.284
22490,101.32,196.235
22494,101.32,175.55
22498,101.32,156.081
22502,101.32,179.504
22506,101.32,194.714
22510,101.32,189.847
22514,101.32,179.809
22518,101.32,188.326
22522,101.32,195.627
22526,101.32,179.2
22530,101.32,165.511
22534,101.32,166.424
22538,101.32,189.543
22542,101.32,196.844
22546,101.32,180.721
22550,101.32,160.036
22554,101.32,177.983
22558,101.32,189.543
22562,101.32,196.844
22566,101.32,154.56
22570,101.32,147.868
22574,101.32,169.77
22578,101.32,184.067
22582,101.32,193.498
22586,101.32,178.896
22590,101.32,163.99
22594,101.32,185.893
22598,101.32,194.106
22602,101.32,188.326
22606,101.32,164.599
22610,101.32,177.983
22614,101.32,191.368
22618,101.32,185.893
22622,101.32,172.508
22626,101.32,186.805
22630,101.32,194.106
22634,101.32,197.452
22638,101.32,140.263
22642,101.32,130.832
22646,101.32,118.664
22650,101.32,113.797
22654,101.32,110.755
22658,101.32,108.93
22662,101.32,106.801
22666,101.32,106.192
22670,101.32,105.584
22674,101.32,105.28
22678,101.32,105.28
22682,101.32,104.975
22686,101.32,104.671
22690,101.32,104.975
22694,101.32,104.975
22698,101.32,96.1536
22702,101.32,90.3738
22706,101.32,151.518
22710,101.32,208.099
22714,101.32,223.005
22718,101.32,195.931
22722,101.32,144.217
22726,101.32,171.899
22730,101.32,159.427
22734,101.32,180.721
22738,101.32,191.064
22742,101.32,197.756
22746,101.32,160.948
22750,101.32,138.133
22754,101.32,158.515
22758,101.32,139.958
22762,101.32,173.42
22766,101.32,186.501
22770,101.32,197.452
22774,101.32,154.56
22778,101.32,137.829
22782,101.32,162.773
22786,101.32,149.997
22790,101.32,178.592
22794,101.32,189.543
22798,101.32,181.025
22802,101.32,154.864
22806,101.32,178.592
22810,101.32,189.847
22814,101.32,180.113
22818,101.32,169.162
22822,101.32,182.546
22826,101.32,195.323
22830,101.32,199.582
22834,101.32,155.168
22838,101.32,128.703
22842,101.32,150.301
22846,101.32,138.133
22850,101.32,170.683
22854,101.32,184.372
22858,101.32,191.977
22862,101.32,157.906
22866,101.32,139.654
22870,101.32,164.294
22874,101.32,151.518
22878,101.32,170.683
22882,101.32,191.672
22886,101.32,198.365
22890,101.32,174.029
22894,101.32,152.431
22898,101.32,182.851
22902,101.32,195.931
22906,101.32,180.721
22910,101.32,148.172
22914,101.32,169.77
22918,101.32,189.239
22922,101.32,200.494
22926,101.32,202.624
22930,101.32,168.553
22934,101.32,138.742
22938,101.32,166.728
22942,101.32,138.133
22946,101.32,166.12
22950,101.32,134.179
22954,101.32,163.382
22958,101.32,143.913
22962,101.32,167.032
22966,101.32,185.284
22970,101.32,197.148
22974,101.32,145.13
22978,101.32,131.137
22982,101.32,123.836
22986,101.32,116.231
22990,101.32,111.059
22994,101.32,109.234
22998,101.32,107.105
23002,101.32,105.888
23006,101.32,105.584
23010,101.32,105.584
23014,101.32,105.28
23018,101.32,104.975
23022,101.32,104.975
23026,101.32,104.975
23030,101.32,104.975
23034,101.32,104.367
23038,101.32,104.063
23042,101.32,104.367
23046,101.32,102.846
23050,101.32,94.9368
23054,101.32,157.906
23058,101.32,202.015
23062,101.32,168.857
23066,101.32,142.392
23070,101.32,161.252
23074,101.32,154.864
23078,101.32,177.983
23082,101.32,187.109
23086,101.32,200.19
23090,101.32,199.277
23094,101.32,144.826
23098,101.32,133.874
23102,101.32,120.185
23106,101.32,116.231
23110,101.32,109.538
23114,101.32,107.713
23118,101.32,106.192
23122,101.32,105.28
23126,101.32,105.28
23130,101.32,105.28
23134,101.32,104.975
23138,101.32,104.367
23142,101.32,104.367
23146,101.32,104.367
23150,101.32,104.975
23154,101.32,105.28
23158,101.32,105.584
23162,101.32,113.189
23166,101.32,149.997
23170,101.32,173.725
23174,101.32,180.113
23178,101.32,148.476
23182,101.32,130.832
23186,101.32,155.473
23190,101.32,155.777
23194,101.32,178.592
23198,101.32,193.802
23202,101.32,158.515
23206,101.32,136.612
23210,101.32,165.207
23214,101.32,146.651
23218,101.32,168.857
23222,101.32,192.889
23226,101.32,197.452
23230,101.32,165.207
23234,101.32,137.221
23238,101.32,167.641
23242,101.32,159.731
23246,101.32,183.459
23250,101.32,195.931
23254,101.32,193.193
23258,101.32,150.605
23262,101.32,139.958
23266,101.32,160.644
23270,101.32,158.21
23274,101.32,176.462
23278,101.32,190.456
23282,101.32,190.76
23286,101.32,167.641
23290,101.32,134.787
23294,101.32,140.871
23298,101.32,124.14
23302,101.32,158.819
23306,101.32,156.385
23310,101.32,186.805
23314,101.32,196.54
23318,101.32,159.731
23322,101.32,141.175
23326,101.32,166.12
23330,101.32,137.525
23334,101.32,159.427
23338,101.32,160.948
23342,101.32,174.637
23346,101.32,189.543
23350,101.32,196.54
23354,101.32,144.217
23358,101.32,128.095
23362,101.32,117.143
23366,101.32,112.276
23370,101.32,108.93
23374,101.32,107.105
23378,101.32,105.888
23382,101.32,105.584
23386,101.32,104.975
23390,101.32,104.975
23394,101.32,105.28
23398,101.32,101.021
23402,101.32,94.0242
23406,101.32,198.365
23410,101.32,254.033
23414,101.32,196.54
23418,101.32,148.78
23422,101.32,133.57
23426,101.32,128.095
23430,101.32,113.189
23434,101.32,110.147
23438,101.32,108.322
23442,101.32,106.496
23446,101.32,105.888
23450,101.32,105.28
23454,101.32,105.28
23458,101.32,104.975
23462,101.32,105.28
23466,101.32,105.28
23470,101.32,96.762
23474,101.32,115.622
23478,101.32,165.207
23482,101.32,186.805
23486,101.32,148.476
23490,101.32,128.095
23494,101.32,154.864
23498,101.32,155.473
23502,101.32,184.676
23506,101.32,193.498
23510,101.32,157.906
23514,101.32,125.661
23518,101.32,145.738
23522,101.32,149.693
23526,101.32,166.424
23530,101.32,181.634
23534,101.32,167.945
23538,101.32,156.994
23542,101.32,178.896
23546,101.32,169.77
23550,101.32,167.641
23554,101.32,181.938
23558,101.32,164.903
23562,101.32,164.294
23566,101.32,180.113
23570,101.32,158.21
23574,101.32,141.175
23578,101.32,165.207
23582,101.32,177.679
23586,101.32,193.193
23590,101.32,178.592
23594,101.32,159.123
23598,101.32,176.767
23602,101.32,194.106
23606,101.32,188.935
23610,101.32,170.683
23614,101.32,184.372
23618,101.32,193.193
23622,101.32,180.721
23626,101.32,174.941
23630,101.32,187.109
23634,101.32,194.106
23638,101.32,196.235
23642,101.32,148.172
23646,101.32,159.427
23650,101.32,177.375
23654,101.32,193.193
23658,101.32,188.63
23662,101.32,170.378
23666,101.32,186.805
23670,101.32,195.019
23674,101.32,199.582
23678,101.32,174.029
23682,101.32,141.784
23686,101.32,159.427
23690,101.32,153.343
23694,101.32,179.809
23698,101.32,190.456
23702,101.32,175.246
23706,101.32,153.039
23710,101.32,176.462
23714,101.32,188.326
23718,101.32,195.627
23722,101.32,148.172
23726,101.32,144.217
23730,101.32,142.696
23734,101.32,129.92
23738,101.32,121.402
23742,101.32,113.797
23746,101.32,109.234
23750,101.32,107.105
23754,101.32,106.192
23758,101.32,105.28
23762,101.32,105.28
23766,101.32,105.584
23770,101.32,105.28
23774,101.32,99.804
23778,101.32,97.9788
23782,101.32,212.358
23786,101.32,208.099
23790,101.32,191.368
23794,101.32,192.585
23798,101.32,200.798
23802,101.32,204.753
23806,101.32,206.274
23810,101.32,205.057
23814,101.32,202.319
23818,101.32,201.407
23822,101.32,202.928
23826,101.32,204.753
23830,101.32,204.449
23834,101.32,200.798
23838,101.32,199.582
23842,101.32,201.711
23846,101.32,203.232
23850,101.32,201.711
23854,101.32,198.061
23858,101.32,198.973
23862,101.32,201.711
23866,101.32,200.798
23870,101.32,198.061
23874,101.32,197.452
23878,101.32,199.886
23882,101.32,201.407
23886,101.32,188.935
23890,101.32,170.683
23894,101.32,181.33
23898,101.32,191.064
23902,101.32,203.84
23906,101.32,186.805
23910,101.32,178.592
23914,101.32,189.543
23918,101.32,197.148
23922,101.32,201.711
23926,101.32,182.851
23930,101.32,176.158
23934,101.32,188.022
23938,101.32,195.931
23942,101.32,202.319
23946,101.32,202.015
23950,101.32,161.557
23954,101.32,156.994
23958,101.32,185.284
23962,101.32,192.281
23966,101.32,199.582
23970,101.32,182.546
23974,101.32,176.158
23978,101.32,188.022
23982,101.32,195.627
23986,101.32,201.407
23990,101.32,198.973
23994,101.32,153.952
23998,101.32,157.298
24002,101.32,179.504
24006,101.32,190.456
24010,101.32,195.931
24014,101.32,202.624
24018,101.32,180.417
24022,101.32,160.34
24026,101.32,177.679
24030,101.32,189.239
24034,101.32,196.54
24038,101.32,199.886
24042,101.32,189.239
24046,101.32,166.12
24050,101.32,195.323
24054,101.32,200.798
24058,101.32,189.847
24062,101.32,178.592
24066,101.32,193.498
24070,101.32,200.798
24074,101.32,182.851
24078,101.32,176.158
24082,101.32,188.022
24086,101.32,195.627
24090,101.32,200.19
24094,101.32,188.022
24098,101.32,179.2
24102,101.32,189.847
24106,101.32,198.061
24110,101.32,191.064
24114,101.32,166.424
24118,101.32,183.155
24122,101.32,194.41
24126,101.32,199.582
24130,101.32,178.592
24134,101.32,168.857
24138,101.32,183.459
24142,101.32,194.714
24146,101.32,200.19
24150,101.32,198.973
24154,101.32,136.916
24158,101.32,125.965
24162,101.32,118.969
24166,101.32,115.014
24170,101.32,109.843
24174,101.32,108.626
24178,101.32,106.496
24182,101.32,105.888
24186,101.32,105.584
24190,101.32,105.28
24194,101.32,105.28
24198,101.32,104.975
24202,101.32,104.975
24206,101.32,104.975
24210,101.32,104.975
24214,101.32,104.063
24218,101.32,103.759
24222,101.32,104.367
24226,101.32,104.671
24230,101.32,108.322
24234,101.32,125.357
24238,101.32,154.864
24242,101.32,153.952
24246,101.32,136.916
24250,101.32,136.612
24254,101.32,162.165
24258,101.32,158.819
24262,101.32,158.515
24266,101.32,168.857
24270,101.32,157.906
24274,101.32,159.731
24278,101.32,176.767
24282,101.32,177.071
24286,101.32,152.126
24290,101.32,156.081
24294,101.32,174.941
24298,101.32,166.728
24302,101.32,165.511
24306,101.32,188.022
24310,101.32,185.893
24314,101.32,158.21
24318,101.32,160.036
24322,101.32,177.679
24326,101.32,188.63
24330,101.32,175.55
24334,101.32,171.595
24338,101.32,181.938
24342,101.32,193.498
24346,101.32,177.679
24350,101.32,172.508
24354,101.32,185.588
24358,101.32,194.41
24362,101.32,178.592
24366,101.32,173.42
24370,101.32,186.197
24374,101.32,194.41
24378,101.32,178.896
24382,101.32,165.815
24386,101.32,181.025
24390,101.32,191.064
24394,101.32,177.375
24398,101.32,172.812
24402,101.32,185.588
24406,101.32,194.106
24410,101.32,178.592
24414,101.32,173.116
24418,101.32,185.893
24422,101.32,194.106
24426,101.32,178.896
24430,101.32,168.553
24434,101.32,179.809
24438,101.32,191.977
24442,101.32,178.288
24446,101.32,173.42
24450,101.32,186.197
24454,101.32,194.106
24458,101.32,178.288
24462,101.32,173.116
24466,101.32,185.893
24470,101.32,194.41
24474,101.32,178.896
24478,101.32,173.725
24482,101.32,186.501
24486,101.32,194.41
24490,101.32,178.896
24494,101.32,173.725
24498,101.32,186.197
24502,101.32,194.106
24506,101.32,178.896
24510,101.32,173.725
24514,101.32,186.197
24518,101.32,194.106
24522,101.32,178.896
24526,101.32,173.725
24530,101.32,183.459
24534,101.32,194.41
24538,101.32,179.504
24542,101.32,174.029
24546,101.32,186.805
24550,101.32,194.41
24554,101.32,178.592
24558,101.32,173.725
24562,101.32,183.763
24566,101.32,194.714
24570,101.32,180.113
24574,101.32,164.903
24578,101.32,180.721
24582,101.32,191.064
24586,101.32,189.543
24590,101.32,178.896
24594,101.32,184.067
24598,101.32,193.193
24602,101.32,178.592
24606,101.32,170.074
24610,101.32,183.763
24614,101.32,192.585
24618,101.32,178.288
24622,101.32,183.459
24626,101.32,192.585
24630,101.32,177.983
24634,101.32,172.812
24638,101.32,185.893
24642,101.32,193.802
24646,101.32,177.983
24650,101.32,173.116
24654,101.32,185.893
24658,101.32,193.802
24662,101.32,178.592
24666,101.32,173.725
24670,101.32,186.197
24674,101.32,194.106
24678,101.32,178.592
24682,101.32,173.42
24686,101.32,186.197
24690,101.32,194.106
24694,101.32,178.592
24698,101.32,173.42
24702,101.32,186.197
24706,101.32,194.714
24710,101.32,178.896
24714,101.32,173.42
24718,101.32,186.197
24722,101.32,194.41
24726,101.32,179.809
24730,101.32,174.333
24734,101.32,186.805
24738,101.32,194.714
24742,101.32,178.896
24746,101.32,169.466
24750,101.32,188.935
24754,101.32,195.627
24758,101.32,178.288
24762,101.32,173.42
24766,101.32,186.197
24770,101.32,194.714
24774,101.32,179.504
24778,101.32,173.725
24782,101.32,186.805
24786,101.32,194.714
24790,101.32,179.2
24794,101.32,173.725
24798,101.32,186.501
24802,101.32,194.714
24806,101.32,178.896
24810,101.32,173.725
24814,101.32,186.501
24818,101.32,194.714
24822,101.32,179.2
24826,101.32,173.725
24830,101.32,186.501
24834,101.32,194.714
24838,101.32,179.2
24842,101.32,174.029
24846,101.32,186.501
24850,101.32,194.714
24854,101.32,179.2
24858,101.32,173.725
24862,101.32,186.501
24866,101.32,194.714
24870,101.32,178.896
24874,101.32,168.857
24878,101.32,183.763
24882,101.32,193.498
24886,101.32,178.592
24890,101.32,173.725
24894,101.32,186.501
24898,101.32,194.41
24902,101.32,178.592
24906,101.32,159.427
24910,101.32,177.071
24914,101.32,189.239
24918,101.32,195.019
24922,101.32,177.071
24926,101.32,172.508
24930,101.32,185.893
24934,101.32,194.41
24938,101.32,188.935
24942,101.32,179.2
24946,101.32,188.022
24950,101.32,195.019
24954,101.32,178.592
24958,101.32,173.725
24962,101.32,186.501
24966,101.32,194.714
24970,101.32,188.63
24974,101.32,179.809
24978,101.32,188.63
24982,101.32,195.323
24986,101.32,178.592
24990,101.32,173.725
24994,101.32,186.501
24998,101.32,194.714
25002,101.32,179.504
25006,101.32,174.333
25010,101.32,187.109
25014,101.32,195.019
25018,101.32,179.2
25022,101.32,174.029
25026,101.32,187.109
25030,101.32,193.498
25034,101.32,179.2
25038,101.32,173.116
25042,101.32,186.805
25046,101.32,195.019
25050,101.32,178.592
25054,101.32,173.725
25058,101.32,186.805
25062,101.32,195.019
25066,101.32,179.2
25070,101.32,174.029
25074,101.32,186.805
25078,101.32,195.019
25082,101.32,179.504
25086,101.32,174.333
25090,101.32,186.805
25094,101.32,194.41
25098,101.32,179.2
25102,101.32,174.333
25106,101.32,186.805
25110,101.32,194.714
25114,101.32,178.896
25118,101.32,174.029
25122,101.32,187.109
25126,101.32,190.76
25130,101.32,192.585
25134,101.32,172.812
25138,101.32,169.77
25142,101.32,184.067
25146,101.32,192.889
25150,101.32,178.288
25154,101.32,173.725
25158,101.32,186.501
25162,101.32,194.106
25166,101.32,177.983
25170,101.32,173.116
25174,101.32,185.893
25178,101.32,194.41
25182,101.32,179.2
25186,101.32,174.029
25190,101.32,186.805
25194,101.32,194.714
25198,101.32,179.2
25202,101.32,174.333
25206,101.32,187.109
25210,101.32,195.019
25214,101.32,179.2
25218,101.32,174.333
25222,101.32,187.414
25226,101.32,195.019
25230,101.32,179.504
25234,101.32,174.333
25238,101.32,187.414
25242,101.32,195.323
25246,101.32,179.504
25250,101.32,173.725
25254,101.32,186.501
25258,101.32,195.019
25262,101.32,179.504
25266,101.32,174.029
25270,101.32,186.805
25274,101.32,195.323
25278,101.32,180.113
25282,101.32,170.378
25286,101.32,187.109
25290,101.32,195.019
25294,101.32,179.2
25298,101.32,174.029
25302,101.32,186.805
25306,101.32,194.41
25310,101.32,179.2
25314,101.32,184.067
25318,101.32,191.064
25322,101.32,177.375
25326,101.32,172.812
25330,101.32,185.893
25334,101.32,194.106
25338,101.32,178.592
25342,101.32,173.725
25346,101.32,186.805
25350,101.32,195.019
25354,101.32,179.809
25358,101.32,174.333
25362,101.32,186.805
25366,101.32,194.714
25370,101.32,179.2
25374,101.32,174.029
25378,101.32,186.805
25382,101.32,194.714
25386,101.32,179.809
25390,101.32,174.637
25394,101.32,187.109
25398,101.32,194.714
25402,101.32,188.326
25406,101.32,149.693
25410,101.32,170.683
25414,101.32,184.372
25418,101.32,193.802
25422,101.32,179.2
25426,101.32,174.029
25430,101.32,186.501
25434,101.32,194.714
25438,101.32,171.595
25442,101.32,169.162
25446,101.32,183.763
25450,101.32,193.193
25454,101.32,178.896
25458,101.32,173.725
25462,101.32,186.501
25466,101.32,194.41
25470,101.32,187.718
25474,101.32,178.896
25478,101.32,188.63
25482,101.32,195.323
25486,101.32,177.983
25490,101.32,173.116
25494,101.32,185.893
25498,101.32,194.41
25502,101.32,188.935
25506,101.32,180.113
25510,101.32,188.63
25514,101.32,195.019
25518,101.32,177.983
25522,101.32,173.42
25526,101.32,186.805
25530,101.32,194.714
25534,101.32,189.239
25538,101.32,179.504
25542,101.32,188.022
25546,101.32,195.323
25550,101.32,178.896
25554,101.32,173.725
25558,101.32,186.501
25562,101.32,195.019
25566,101.32,179.809
25570,101.32,174.333
25574,101.32,187.109
25578,101.32,195.323
25582,101.32,179.504
25586,101.32,174.029
25590,101.32,184.067
25594,101.32,198.061
25598,101.32,181.634
25602,101.32,175.55
25606,101.32,188.022
25610,101.32,196.235
25614,101.32,180.721
25618,101.32,174.941
25622,101.32,184.676
25626,101.32,197.148
25630,101.32,181.634
25634,101.32,175.854
25638,101.32,188.326
25642,101.32,195.931
25646,101.32,180.721
25650,101.32,174.637
25654,101.32,187.109
25658,101.32,195.323
25662,101.32,179.809
25666,101.32,174.637
25670,101.32,187.109
25674,101.32,195.323
25678,101.32,179.809
25682,101.32,174.333
25686,101.32,187.109
25690,101.32,195.019
25694,101.32,179.809
25698,101.32,174.637
25702,101.32,187.718
25706,101.32,195.323
25710,101.32,179.504
25714,101.32,174.333
25718,101.32,187.414
25722,101.32,195.627
25726,101.32,179.504
25730,101.32,174.333
25734,101.32,187.718
25738,101.32,195.931
25742,101.32,180.113
25746,101.32,174.637
25750,101.32,189.543
25754,101.32,196.54
25758,101.32,179.504
25762,101.32,174.333
25766,101.32,187.414
25770,101.32,195.931
25774,101.32,179.809
25778,101.32,177.071
25782,101.32,186.501
25786,101.32,196.844
25790,101.32,181.025
25794,101.32,175.246
25798,101.32,187.718
25802,101.32,195.931
25806,101.32,180.417
25810,101.32,170.987
25814,101.32,187.109
25818,101.32,195.627
25822,101.32,180.113
25826,101.32,174.637
25830,101.32,187.109
25834,101.32,195.323
25838,101.32,180.113
25842,101.32,174.637
25846,101.32,187.414
25850,101.32,195.323
25854,101.32,179.809
25858,101.32,174.333
25862,101.32,187.109
25866,101.32,194.714
25870,101.32,179.809
25874,101.32,174.941
25878,101.32,187.414
25882,101.32,196.235
25886,101.32,179.2
25890,101.32,174.029
25894,101.32,186.805
25898,101.32,194.714
25902,101.32,179.809
25906,101.32,174.333
25910,101.32,187.109
25914,101.32,194.714
25918,101.32,179.504
25922,101.32,174.333
25926,101.32,187.109
25930,101.32,194.714
25934,101.32,179.2
25938,101.32,174.029
25942,101.32,186.501
25946,101.32,187.414
25950,101.32,194.106
25954,101.32,171.291
25958,101.32,168.857
25962,101.32,183.763
25966,101.32,193.498
25970,101.32,179.2
25974,101.32,174.029
25978,101.32,186.805
25982,101.32,189.239
25986,101.32,192.889
25990,101.32,173.42
25994,101.32,170.378
25998,101.32,182.242
26002,101.32,196.235
26006,101.32,180.721
26010,101.32,172.508
26014,101.32,186.805
26018,101.32,195.323
26022,101.32,179.809
26026,101.32,174.333
26030,101.32,187.109
26034,101.32,195.627
26038,101.32,191.977
26042,101.32,180.721
26046,101.32,186.197
26050,101.32,195.931
26054,101.32,181.33
26058,101.32,166.424
26062,101.32,187.414
26066,101.32,196.54
26070,101.32,181.025
26074,101.32,175.854
26078,101.32,188.022
26082,101.32,195.323
26086,101.32,180.113
26090,101.32,165.207
26094,101.32,181.33
26098,101.32,191.977
26102,101.32,178.288
26106,101.32,173.725
26110,101.32,186.501
26114,101.32,195.019
26118,101.32,179.809
26122,101.32,174.333
26126,101.32,187.109
26130,101.32,195.323
26134,101.32,180.113
26138,101.32,174.637
26142,101.32,187.109
26146,101.32,195.019
26150,101.32,179.809
26154,101.32,165.207
26158,101.32,181.33
26162,101.32,191.672
26166,101.32,178.288
26170,101.32,174.333
26174,101.32,187.109
26178,101.32,194.714
26182,101.32,178.592
26186,101.32,173.725
26190,101.32,186.805
26194,101.32,195.019
26198,101.32,178.896
26202,101.32,174.637
26206,101.32,188.326
26210,101.32,195.931
26214,101.32,198.973
26218,101.32,166.424
26222,101.32,165.815
26226,101.32,181.634
26230,101.32,186.805
26234,101.32,195.019
26238,101.32,177.983
26242,101.32,173.725
26246,101.32,186.501
26250,101.32,195.019
26254,101.32,180.417
26258,101.32,175.246
26262,101.32,188.022
26266,101.32,195.323
26270,101.32,179.809
26274,101.32,174.637
26278,101.32,187.414
26282,101.32,195.019
26286,101.32,179.504
26290,101.32,174.333
26294,101.32,186.805
26298,101.32,195.323
26302,101.32,171.595
26306,101.32,161.557
26310,101.32,178.896
26314,101.32,190.151
26318,101.32,196.235
26322,101.32,177.983
26326,101.32,173.42
26330,101.32,186.501
26334,101.32,194.714
26338,101.32,188.022
26342,101.32,177.375
26346,101.32,187.718
26350,101.32,195.323
26354,101.32,179.504
26358,101.32,174.333
26362,101.32,187.109
26366,101.32,195.019
26370,101.32,187.718
26374,101.32,174.029
26378,101.32,185.893
26382,101.32,194.41
26386,101.32,174.029
26390,101.32,170.683
26394,101.32,184.98
26398,101.32,193.802
26402,101.32,179.2
26406,101.32,153.952
26410,101.32,174.029
26414,101.32,187.109
26418,101.32,195.019
26422,101.32,178.592
26426,101.32,174.029
26430,101.32,185.588
26434,101.32,194.41
26438,101.32,179.504
26442,101.32,174.333
26446,101.32,186.805
26450,101.32,195.019
26454,101.32,179.2
26458,101.32,174.333
26462,101.32,186.805
26466,101.32,199.886
26470,101.32,182.851
26474,101.32,176.462
26478,101.32,188.63
26482,101.32,196.54
26486,101.32,181.33
26490,101.32,175.246
26494,101.32,190.456
26498,101.32,198.061
26502,101.32,181.634
26506,101.32,175.55
26510,101.32,188.022
26514,101.32,196.54
26518,101.32,181.33
26522,101.32,175.55
26526,101.32,188.022
26530,101.32,195.931
26534,101.32,181.025
26538,101.32,175.55
26542,101.32,187.718
26546,101.32,195.323
26550,101.32,180.113
26554,101.32,175.55
26558,101.32,184.98
26562,101.32,195.931
26566,101.32,181.025
26570,101.32,166.12
26574,101.32,181.634
26578,101.32,191.977
26582,101.32,196.235
26586,101.32,175.246
26590,101.32,171.595
26594,101.32,185.588
26598,101.32,194.41
26602,101.32,179.809
26606,101.32,174.941
26610,101.32,187.414
26614,101.32,195.019
26618,101.32,179.504
26622,101.32,170.683
26626,101.32,188.022
26630,101.32,195.323
26634,101.32,179.504
26638,101.32,174.637
26642,101.32,188.022
26646,101.32,193.498
26650,101.32,178.288
26654,101.32,173.725
26658,101.32,186.805
26662,101.32,195.019
26666,101.32,179.504
26670,101.32,164.903
26674,101.32,181.025
26678,101.32,191.977
26682,101.32,178.896
26686,101.32,169.77
26690,101.32,186.805
26694,101.32,194.714
26698,101.32,179.809
26702,101.32,167.032
26706,101.32,182.546
26710,101.32,192.281
26714,101.32,178.896
26718,101.32,154.56
26722,101.32,174.333
26726,101.32,187.414
26730,101.32,195.019
26734,101.32,178.592
26738,101.32,173.725
26742,101.32,186.805
26746,101.32,188.022
26750,101.32,188.326
26754,101.32,193.802
26758,101.32,177.679
26762,101.32,173.42
26766,101.32,186.805
26770,101.32,195.019
26774,101.32,178.896
26778,101.32,174.029
26782,101.32,189.847
26786,101.32,197.756
26790,101.32,179.2
26794,101.32,174.637
26798,101.32,187.718
26802,101.32,195.019
26806,101.32,180.113
26810,101.32,174.637
26814,101.32,190.151
26818,101.32,196.235
26822,101.32,180.113
26826,101.32,174.637
26830,101.32,187.109
26834,101.32,196.235
26838,101.32,180.721
26842,101.32,174.941
26846,101.32,189.239
26850,101.32,196.54
26854,101.32,180.721
26858,101.32,175.246
26862,101.32,187.414
26866,101.32,195.627
26870,101.32,180.721
26874,101.32,171.595
26878,101.32,187.718
26882,101.32,195.323
26886,101.32,180.113
26890,101.32,174.941
26894,101.32,187.414
26898,101.32,195.019
26902,101.32,179.504
26906,101.32,165.511
26910,101.32,181.634
26914,101.32,191.977
26918,101.32,178.592
26922,101.32,174.029
26926,101.32,186.805
26930,101.32,194.714
26934,101.32,178.896
26938,101.32,177.375
26942,101.32,189.239
26946,101.32,195.931
26950,101.32,178.288
26954,101.32,173.42
26958,101.32,187.414
26962,101.32,196.54
26966,101.32,180.721
26970,101.32,166.424
26974,101.32,181.634
26978,101.32,192.281
26982,101.32,196.844
26986,101.32,176.462
26990,101.32,172.508
26994,101.32,186.501
26998,101.32,195.323
27002,101.32,180.417
27006,101.32,174.941
27010,101.32,188.022
27014,101.32,195.627
27018,101.32,188.935
27022,101.32,180.113
27026,101.32,189.847
27030,101.32,196.54
27034,101.32,179.504
27038,101.32,174.637
27042,101.32,187.414
27046,101.32,195.627
27050,101.32,180.721
27054,101.32,174.941
27058,101.32,187.718
27062,101.32,196.235
27066,101.32,180.113
27070,101.32,174.333
27074,101.32,187.109
27078,101.32,195.627
27082,101.32,180.721
27086,101.32,175.55
27090,101.32,187.718
27094,101.32,194.106
27098,101.32,180.113
27102,101.32,174.637
27106,101.32,187.414
27110,101.32,195.019
27114,101.32,172.812
27118,101.32,167.032
27122,101.32,182.546
27126,101.32,190.456
27130,101.32,199.886
27134,101.32,179.504
27138,101.32,174.637
27142,101.32,187.414
27146,101.32,195.931
27150,101.32,198.669
27154,101.32,176.462
27158,101.32,172.508
27162,101.32,185.893
27166,101.32,194.41
27170,101.32,197.756
27174,101.32,177.679
27178,101.32,173.116
27182,101.32,186.197
27186,101.32,195.323
27190,101.32,173.116
27194,101.32,170.074
27198,101.32,184.372
27202,101.32,193.802
27206,101.32,180.113
27210,101.32,175.246
27214,101.32,187.718
27218,101.32,195.323
27222,101.32,188.935
27226,101.32,180.113
27230,101.32,189.239
27234,101.32,195.627
27238,101.32,178.592
27242,101.32,174.333
27246,101.32,187.718
27250,101.32,195.323
27254,101.32,188.326
27258,101.32,179.809
27262,101.32,189.543
27266,101.32,196.54
27270,101.32,178.896
27274,101.32,173.42
27278,101.32,186.197
27282,101.32,194.714
27286,101.32,189.847
27290,101.32,179.809
27294,101.32,188.326
27298,101.32,195.323
